Michigan County Code,City/Township Code,Ward Number,Precinct Number,Precinct Label,Office Code,District Code,Status Code,Office Description,County Name,Census County Code,Election Year,Election Type,City/Township Description,standardized_id,standardized_id_num
50,74,2,40,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-02040,0998400002040
50,74,2,50,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-02050,0998400002050
50,74,3,13,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-03013,0998400003013
50,74,3,22,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-03022,0998400003022
50,74,3,27,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-03027,0998400003027
50,74,3,29,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-03029,0998400003029
50,74,3,44,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-03044,0998400003044
50,74,3,46,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-03046,0998400003046
50,74,3,48,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-03048,0998400003048
50,74,3,9,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-03009,0998400003009
50,74,4,14,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-04014,0998400004014
50,74,4,16,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-04016,0998400004016
50,74,4,24,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-04024,0998400004024
50,74,4,25,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-04025,0998400004025
50,74,4,28,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-04028,0998400004028
50,74,4,30,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-04030,0998400004030
50,74,4,45,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-04045,0998400004045
50,74,4,53,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-04053,0998400004053
50,74,5,11,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-05011,0998400005011
50,74,5,17,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-05017,0998400005017
50,74,5,20,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-05020,0998400005020
50,74,5,21,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-05021,0998400005021
50,74,5,6,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MACOMB,099,2022,GEN,WARREN CITY,WP-099-84000-05006,0998400005006
56,54,2,5,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-02005,1115378002005
56,54,2,6,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-02006,1115378002006
56,54,2,7,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-02007,1115378002007
56,54,2,8,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-02008,1115378002008
56,54,3,10,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-03010,1115378003010
56,54,3,11,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-03011,1115378003011
56,54,3,9,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-03009,1115378003009
56,54,4,12,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-04012,1115378004012
56,54,4,13,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-04013,1115378004013
56,54,4,14,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-04014,1115378004014
56,54,4,15,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-04015,1115378004015
56,54,5,16,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-05016,1115378005016
56,54,5,17,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-05017,1115378005017
56,54,5,18,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-05018,1115378005018
56,54,5,19,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MIDLAND,111,2022,GEN,MIDLAND CITY,WP-111-53780-05019,1115378005019
58,16,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MONROE,115,2022,GEN,IDA TOWNSHIP,WP-115-40260-00001,1154026000001
59,30,0,2,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MONTCALM,117,2022,GEN,PIERSON TOWNSHIP,WP-117-64040-00002,1176404000002
61,14,0,5,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MUSKEGON,121,2022,GEN,FRUITPORT TOWNSHIP,WP-121-31020-00005,1213102000005
61,60,2,5,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,MUSKEGON,121,2022,GEN,NORTON SHORES CITY,WP-121-59140-02005,1215914002005
62,14,0,2,,6,200,0,2ND DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,NEWAYGO,123,2022,GEN,CROTON TOWNSHIP,WP-123-18980-00002,1231898000002
63,22,0,10,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,LYON TOWNSHIP,WP-125-49820-00010,1254982000010
63,22,0,11,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,LYON TOWNSHIP,WP-125-49820-00011,1254982000011
63,46,0,26,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,WEST BLOOMFIELD TOWNSHIP,WP-125-85480-00026,1258548000026
63,48,0,13,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,WHITE LAKE TOWNSHIP,WP-125-86860-00013,1258686000013
63,58,0,1,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,FARMINGTON CITY,WP-125-27380-00001,1252738000001
63,58,0,2,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,FARMINGTON CITY,WP-125-27380-00002,1252738000002
63,58,0,3,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,FARMINGTON CITY,WP-125-27380-00003,1252738000003
63,58,0,4,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,FARMINGTON CITY,WP-125-27380-00004,1252738000004
63,58,0,5,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,FARMINGTON CITY,WP-125-27380-00005,1252738000005
63,62,0,6,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,HAZEL PARK CITY,WP-125-37420-00006,1253742000006
63,74,0,23,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,NOVI CITY,WP-125-59440-00023,1255944000023
63,74,0,24,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,NOVI CITY,WP-125-59440-00024,1255944000024
63,74,0,25,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,NOVI CITY,WP-125-59440-00025,1255944000025
63,82,4,9,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,PONTIAC CITY,WP-125-65440-04009,1256544004009
63,82,5,11,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,PONTIAC CITY,WP-125-65440-05011,1256544005011
63,82,5,12,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,PONTIAC CITY,WP-125-65440-05012,1256544005012
63,82,6,13,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,PONTIAC CITY,WP-125-65440-06013,1256544006013
63,82,6,14,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,PONTIAC CITY,WP-125-65440-06014,1256544006014
63,82,7,16,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,PONTIAC CITY,WP-125-65440-07016,1256544007016
63,82,7,17,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,PONTIAC CITY,WP-125-65440-07017,1256544007017
63,82,7,18,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,PONTIAC CITY,WP-125-65440-07018,1256544007018
63,85,1,1,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-01001,1256903501001
63,85,1,2,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-01002,1256903501002
63,85,1,3,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-01003,1256903501003
63,85,1,4,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-01004,1256903501004
63,85,1,5,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-01005,1256903501005
63,85,1,7,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-01007,1256903501007
63,85,2,10,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-02010,1256903502010
63,85,2,11,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-02011,1256903502011
63,85,2,12,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-02012,1256903502012
63,85,2,13,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-02013,1256903502013
63,85,2,14,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-02014,1256903502014
63,85,2,15,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-02015,1256903502015
63,85,2,8,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-02008,1256903502008
63,85,2,9,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-02009,1256903502009
63,85,3,16,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-03016,1256903503016
63,85,3,17,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-03017,1256903503017
63,85,3,18,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-03018,1256903503018
63,85,3,19,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-03019,1256903503019
63,85,3,20,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-03020,1256903503020
63,85,3,21,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-03021,1256903503021
63,85,3,22,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-03022,1256903503022
63,85,3,23,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-03023,1256903503023
63,85,3,24,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-03024,1256903503024
63,85,4,25,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-04025,1256903504025
63,85,4,26,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-04026,1256903504026
63,85,4,27,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-04027,1256903504027
63,85,4,28,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-04028,1256903504028
63,85,4,29,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-04029,1256903504029
63,85,4,30,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-04030,1256903504030
63,85,4,31,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-04031,1256903504031
63,85,4,32,,6,1000,0,10TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,ROCHESTER HILLS CITY,WP-125-69035-04032,1256903504032
63,90,0,5,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OAKLAND,125,2022,GEN,SOUTH LYON CITY,WP-125-75100-00005,1257510000005
63,94,0,32,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,TROY CITY,WP-125-80700-00032,1258070000032
63,94,0,33,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,TROY CITY,WP-125-80700-00033,1258070000033
63,94,0,34,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,TROY CITY,WP-125-80700-00034,1258070000034
63,94,0,35,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,TROY CITY,WP-125-80700-00035,1258070000035
63,94,0,36,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,TROY CITY,WP-125-80700-00036,1258070000036
63,94,0,37,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,TROY CITY,WP-125-80700-00037,1258070000037
63,96,0,3,,6,1100,0,11TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION FILES IN OAKLAND COUNTY,OAKLAND,125,2022,GEN,WALLED LAKE CITY,WP-125-83060-00003,1258306000003
65,52,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OGEMAW,129,2022,GEN,ROSE CITY,WP-129-69680-00001,1296968000001
65,54,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OGEMAW,129,2022,GEN,WEST BRANCH CITY,WP-129-85580-00001,1298558000001
69,52,2,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OTSEGO,137,2022,GEN,GAYLORD CITY,WP-137-31720-02001,1373172002001
69,52,3,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OTSEGO,137,2022,GEN,GAYLORD CITY,WP-137-31720-03001,1373172003001
70,16,0,4,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OTTAWA,139,2022,GEN,JAMESTOWN TOWNSHIP,WP-139-41520-00004,1394152000004
70,20,0,4,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OTTAWA,139,2022,GEN,PARK TOWNSHIP,WP-139-62460-00004,1396246000004
70,20,0,8,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OTTAWA,139,2022,GEN,PARK TOWNSHIP,WP-139-62460-00008,1396246000008
70,34,0,4,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,OTTAWA,139,2022,GEN,ZEELAND TOWNSHIP,WP-139-89280-00004,1398928000004
74,34,0,4,,6,900,0,9TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ST. CLAIR,147,2022,GEN,KIMBALL TOWNSHIP,WP-147-43160-00004,1474316000004
78,58,0,1,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,SHIAWASSEE,155,2022,GEN,OWOSSO CITY,WP-155-61940-00001,1556194000001
78,58,0,2,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,SHIAWASSEE,155,2022,GEN,OWOSSO CITY,WP-155-61940-00002,1556194000002
78,58,0,3,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,SHIAWASSEE,155,2022,GEN,OWOSSO CITY,WP-155-61940-00003,1556194000003
78,58,0,4,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,SHIAWASSEE,155,2022,GEN,OWOSSO CITY,WP-155-61940-00004,1556194000004
78,58,0,5,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,SHIAWASSEE,155,2022,GEN,OWOSSO CITY,WP-155-61940-00005,1556194000005
78,58,0,6,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,SHIAWASSEE,155,2022,GEN,OWOSSO CITY,WP-155-61940-00006,1556194000006
81,52,2,13,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-02013,1610300002013
81,52,2,14,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-02014,1610300002014
81,52,2,15,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-02015,1610300002015
81,52,2,16,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-02016,1610300002016
81,52,2,17,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-02017,1610300002017
81,52,2,18,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-02018,1610300002018
81,52,2,19,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-02019,1610300002019
81,52,2,20,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-02020,1610300002020
81,52,2,21,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-02021,1610300002021
81,52,3,22,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-03022,1610300003022
81,52,3,23,,6,600,0,6TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,WASHTENAW,161,2022,GEN,ANN ARBOR CITY,WP-161-03000-03023,1610300003023
