Michigan County Code,City/Township Code,Ward Number,Precinct Number,Precinct Label,Office Code,District Code,Status Code,Office Description,County Name,Census County Code,Election Year,Election Type,City/Township Description,standardized_id,standardized_id_num
33,54,3,29,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-03029,0654600003029
33,54,3,30,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-03030,0654600003030
33,54,3,31,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-03031,0654600003031
33,54,4,32,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04032,0654600004032
33,54,4,33,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04033,0654600004033
33,54,4,34,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04034,0654600004034
33,54,4,35,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04035,0654600004035
33,54,4,36,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04036,0654600004036
33,54,4,37,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04037,0654600004037
33,54,4,38,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04038,0654600004038
33,54,4,39,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04039,0654600004039
33,54,4,40,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04040,0654600004040
33,54,4,41,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04041,0654600004041
33,54,4,42,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04042,0654600004042
33,54,4,43,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04043,0654600004043
33,54,4,44,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LANSING CITY,WP-065-46000-04044,0654600004044
33,56,0,1,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,LESLIE CITY,WP-065-47180-00001,0654718000001
33,58,0,1,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,MASON CITY,WP-065-52180-00001,0655218000001
33,58,0,2,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,MASON CITY,WP-065-52180-00002,0655218000002
33,58,0,3,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,MASON CITY,WP-065-52180-00003,0655218000003
33,6,0,1,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,BUNKER HILL TOWNSHIP,WP-065-11640-00001,0651164000001
33,60,0,1,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,WILLIAMSTON CITY,WP-065-87420-00001,0658742000001
33,60,0,2,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,WILLIAMSTON CITY,WP-065-87420-00002,0658742000002
33,8,0,1,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,DELHI TOWNSHIP,WP-065-21420-00001,0652142000001
33,8,0,2,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,DELHI TOWNSHIP,WP-065-21420-00002,0652142000002
33,8,0,3,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,DELHI TOWNSHIP,WP-065-21420-00003,0652142000003
33,8,0,4,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,DELHI TOWNSHIP,WP-065-21420-00004,0652142000004
33,8,0,5,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,DELHI TOWNSHIP,WP-065-21420-00005,0652142000005
33,8,0,6,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,DELHI TOWNSHIP,WP-065-21420-00006,0652142000006
33,8,0,7,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,DELHI TOWNSHIP,WP-065-21420-00007,0652142000007
33,8,0,8,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,DELHI TOWNSHIP,WP-065-21420-00008,0652142000008
33,8,0,9,,6,800,0,8TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,INGHAM,065,2018,GEN,DELHI TOWNSHIP,WP-065-21420-00009,0652142000009
34,10,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,EASTON TOWNSHIP,WP-067-24220-00001,0672422000001
34,10,0,2,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,EASTON TOWNSHIP,WP-067-24220-00002,0672422000002
34,12,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,IONIA TOWNSHIP,WP-067-40880-00001,0674088000001
34,14,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,KEENE TOWNSHIP,WP-067-42520-00001,0674252000001
34,16,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,LYONS TOWNSHIP,WP-067-49920-00001,0674992000001
34,16,0,2,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,LYONS TOWNSHIP,WP-067-49920-00002,0674992000002
34,16,0,3,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,LYONS TOWNSHIP,WP-067-49920-00003,0674992000003
34,18,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,NORTH PLAINS TOWNSHIP,WP-067-58720-00001,0675872000001
34,2,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,BERLIN TOWNSHIP,WP-067-07700-00001,0670770000001
34,20,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,ODESSA TOWNSHIP,WP-067-60200-00001,0676020000001
34,20,0,2,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,ODESSA TOWNSHIP,WP-067-60200-00002,0676020000002
34,22,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,ORANGE TOWNSHIP,WP-067-60920-00001,0676092000001
34,24,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,ORLEANS TOWNSHIP,WP-067-61160-00001,0676116000001
34,26,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,OTISCO TOWNSHIP,WP-067-61580-00001,0676158000001
34,28,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,PORTLAND TOWNSHIP,WP-067-65880-00001,0676588000001
34,28,0,2,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,PORTLAND TOWNSHIP,WP-067-65880-00002,0676588000002
34,30,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,RONALD TOWNSHIP,WP-067-69440-00001,0676944000001
34,32,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,SEBEWA TOWNSHIP,WP-067-72120-00001,0677212000001
34,4,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,BOSTON TOWNSHIP,WP-067-09680-00001,0670968000001
34,4,0,2,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,BOSTON TOWNSHIP,WP-067-09680-00002,0670968000002
34,4,0,3,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,BOSTON TOWNSHIP,WP-067-09680-00003,0670968000003
34,52,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,BELDING CITY,WP-067-06900-00001,0670690000001
34,52,0,2,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,BELDING CITY,WP-067-06900-00002,0670690000002
34,52,0,3,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,BELDING CITY,WP-067-06900-00003,0670690000003
34,54,1,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,IONIA CITY,WP-067-40860-01001,0674086001001
34,54,2,2,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,IONIA CITY,WP-067-40860-02002,0674086002002
34,54,3,3,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,IONIA CITY,WP-067-40860-03003,0674086003003
34,54,4,4,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,IONIA CITY,WP-067-40860-04004,0674086004004
34,56,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,PORTLAND CITY,WP-067-65860-00001,0676586000001
34,56,0,2,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,PORTLAND CITY,WP-067-65860-00002,0676586000002
34,6,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,CAMPBELL TOWNSHIP,WP-067-12840-00001,0671284000001
34,8,0,1,,6,300,0,3RD DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IONIA,067,2018,GEN,DANBY TOWNSHIP,WP-067-19720-00001,0671972000001
35,10,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,GRANT TOWNSHIP,WP-069-34280-00001,0693428000001
35,12,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,OSCODA TOWNSHIP,WP-069-61340-00001,0696134000001
35,12,0,2,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,OSCODA TOWNSHIP,WP-069-61340-00002,0696134000002
35,12,0,3,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,OSCODA TOWNSHIP,WP-069-61340-00003,0696134000003
35,12,0,4,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,OSCODA TOWNSHIP,WP-069-61340-00004,0696134000004
35,14,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,PLAINFIELD TOWNSHIP,WP-069-64640-00001,0696464000001
35,14,0,2,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,PLAINFIELD TOWNSHIP,WP-069-64640-00002,0696464000002
35,16,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,RENO TOWNSHIP,WP-069-67960-00001,0696796000001
35,18,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,SHERMAN TOWNSHIP,WP-069-73180-00001,0697318000001
35,2,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,ALABASTER TOWNSHIP,WP-069-00760-00001,0690076000001
35,20,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,TAWAS TOWNSHIP,WP-069-78100-00001,0697810000001
35,22,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,WILBER TOWNSHIP,WP-069-87180-00001,0698718000001
35,4,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,AU SABLE TOWNSHIP,WP-069-04300-00001,0690430000001
35,52,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,EAST TAWAS CITY,WP-069-24420-00001,0692442000001
35,54,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,TAWAS CITY,WP-069-78140-00001,0697814000001
35,56,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,WHITTEMORE CITY,WP-069-87140-00001,0698714000001
35,6,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,BALDWIN TOWNSHIP,WP-069-04920-00001,0690492000001
35,8,0,1,,6,500,0,5TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IOSCO,069,2018,GEN,BURLEIGH TOWNSHIP,WP-069-11740-00001,0691174000001
36,10,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,MANSFIELD TOWNSHIP,WP-071-50860-00001,0715086000001
36,10,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,MANSFIELD TOWNSHIP,WP-071-50860-00002,0715086000002
36,12,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,MASTODON TOWNSHIP,WP-071-52300-00001,0715230000001
36,12,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,MASTODON TOWNSHIP,WP-071-52300-00002,0715230000002
36,14,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,STAMBAUGH TOWNSHIP,WP-071-76080-00001,0717608000001
36,2,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,BATES TOWNSHIP,WP-071-05860-00001,0710586000001
36,4,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,CRYSTAL FALLS TOWNSHIP,WP-071-19150-00001,0711915000001
36,52,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,CASPIAN CITY,WP-071-13860-00001,0711386000001
36,54,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,CRYSTAL FALLS CITY,WP-071-19140-00001,0711914000001
36,56,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,GAASTRA CITY,WP-071-31160-00001,0713116000001
36,58,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,IRON RIVER CITY,WP-071-40980-00001,0714098000001
36,58,0,2,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,IRON RIVER CITY,WP-071-40980-00002,0714098000002
36,58,0,3,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,IRON RIVER CITY,WP-071-40980-00003,0714098000003
36,58,0,4,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,IRON RIVER CITY,WP-071-40980-00004,0714098000004
36,6,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,HEMATITE TOWNSHIP,WP-071-37580-00001,0713758000001
36,8,0,1,,6,100,0,1ST DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,IRON,071,2018,GEN,IRON RIVER TOWNSHIP,WP-071-41000-00001,0714100000001
37,10,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,DEERFIELD TOWNSHIP,WP-073-21140-00001,0732114000001
37,10,0,2,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,DEERFIELD TOWNSHIP,WP-073-21140-00002,0732114000002
37,12,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,DENVER TOWNSHIP,WP-073-21680-00001,0732168000001
37,14,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,FREMONT TOWNSHIP,WP-073-30680-00001,0733068000001
37,16,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,GILMORE TOWNSHIP,WP-073-32200-00001,0733220000001
37,18,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,ISABELLA TOWNSHIP,WP-073-41160-00001,0734116000001
37,2,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,BROOMFIELD TOWNSHIP,WP-073-11140-00001,0731114000001
37,20,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,LINCOLN TOWNSHIP,WP-073-47660-00001,0734766000001
37,22,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,NOTTAWA TOWNSHIP,WP-073-59360-00001,0735936000001
37,24,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,ROLLAND TOWNSHIP,WP-073-69300-00001,0736930000001
37,26,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,SHERMAN TOWNSHIP,WP-073-73200-00001,0737320000001
37,28,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,UNION TOWNSHIP,WP-073-81340-00001,0738134000001
37,28,0,2,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,UNION TOWNSHIP,WP-073-81340-00002,0738134000002
37,28,0,3,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,UNION TOWNSHIP,WP-073-81340-00003,0738134000003
37,30,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,VERNON TOWNSHIP,WP-073-82000-00001,0738200000001
37,32,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,WISE TOWNSHIP,WP-073-88040-00001,0738804000001
37,4,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,CHIPPEWA TOWNSHIP,WP-073-15580-00001,0731558000001
37,4,0,2,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,CHIPPEWA TOWNSHIP,WP-073-15580-00002,0731558000002
37,52,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,MOUNT PLEASANT CITY,WP-073-56020-00001,0735602000001
37,52,0,2,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,MOUNT PLEASANT CITY,WP-073-56020-00002,0735602000002
37,52,0,3,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,MOUNT PLEASANT CITY,WP-073-56020-00003,0735602000003
37,52,0,4,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,MOUNT PLEASANT CITY,WP-073-56020-00004,0735602000004
37,52,0,5,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,MOUNT PLEASANT CITY,WP-073-56020-00005,0735602000005
37,52,0,6,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,MOUNT PLEASANT CITY,WP-073-56020-00006,0735602000006
37,52,0,7,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,MOUNT PLEASANT CITY,WP-073-56020-00007,0735602000007
37,6,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,COE TOWNSHIP,WP-073-16880-00001,0731688000001
37,6,0,2,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,COE TOWNSHIP,WP-073-16880-00002,0731688000002
37,8,0,1,,6,400,0,4TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,ISABELLA,073,2018,GEN,COLDWATER TOWNSHIP,WP-073-17060-00001,0731706000001
38,10,0,1,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,JACKSON,075,2018,GEN,HANOVER TOWNSHIP,WP-075-36400-00001,0753640000001
38,10,0,2,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,JACKSON,075,2018,GEN,HANOVER TOWNSHIP,WP-075-36400-00002,0753640000002
38,12,0,1,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,JACKSON,075,2018,GEN,HENRIETTA TOWNSHIP,WP-075-37700-00001,0753770000001
38,12,0,2,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,JACKSON,075,2018,GEN,HENRIETTA TOWNSHIP,WP-075-37700-00002,0753770000002
38,14,0,1,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,JACKSON,075,2018,GEN,LEONI TOWNSHIP,WP-075-46980-00001,0754698000001
38,14,0,2,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,JACKSON,075,2018,GEN,LEONI TOWNSHIP,WP-075-46980-00002,0754698000002
38,14,0,3,,6,700,0,7TH DISTRICT REPRESENTATIVE IN CONGRESS 2 YEAR TERM (1) POSITION,JACKSON,075,2018,GEN,LEONI TOWNSHIP,WP-075-46980-00003,0754698000003
